Carrier,OriginAirportID,DestAirportID,OriginAirportName,DestAirportName,OriginState,DestState,OriginCity,DestCity,DepDelay,ArrDelay
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,-7,-4
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,-5,-7
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,-4,-11
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,-4,-7
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,-13,1
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,-1,14
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,-1,5
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,0,10
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,59,56
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,-3,-2
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,15,14
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,-6,-17
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,2,-9
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,-4,-17
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,58,40
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,3,-2
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,9,-3
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,-3,4
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,-7,-14
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,-3,-13
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,-5,-5
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,-5,-15
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,12,4
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,3,7
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,-2,-3
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,2,3
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,-7,9
AA,12892,10423,Los Angeles International,Austin - Bergstrom International,CA,TX,Los Angeles,Austin,-9,19
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-4,-13
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-3,29
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-6,0
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-1,10
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-4,-3
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-1,56
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,39,34
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,0,5
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,2,-2
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,0,3
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,8,-2
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-2,25
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,2,-9
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,101,80
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-4,17
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-1,-13
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-2,-9
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-3,-14
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-2,-16
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-5,-8
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-6,-15
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-2,-6
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-7,-18
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-8,-19
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-5,-4
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-1,2
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,0,-8
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-11,-21
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-8,2
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,148,146
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-3,1
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,1,-8
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,3,-3
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,3,-16
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,19,1
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-5,-3
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,7,-4
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,11,6
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,13,3
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,18,8
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,17,15
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-1,-8
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,0,-6
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,104,98
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,-1,-6
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,4,-1
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,9,20
AA,12266,13303,George Bush Intercontinental/Houston,Miami International,TX,FL,Houston,Miami,0,22
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,-9,-6
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,135,177
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,-9,-13
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,-6,-3
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,-3,12
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,0,29
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,-1,1
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,-1,-3
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,-9,-9
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,-7,-10
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,-6,-7
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,-8,-16
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,2,4
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,-6,-7
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,-3,-11
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,-3,-6
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,-7,-10
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,0,0
AA,10397,11298,Hartsfield-Jackson Atlanta International,Dallas/Fort Worth International,GA,TX,Atlanta,Dallas/Fort Worth,-1,-1
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,0,-9
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,-1,-8
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,31,40
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,38,37
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,0,-10
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,29,59
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,5,13
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,-3,-7
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,104,106
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,-3,-7
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,-1,0
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,6,-5
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,0,0
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,17,14
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,-1,-9
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,13,3
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,4,-2
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,175,166
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,1,-8
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,5,4
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,0,-7
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,-1,-8
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,2,-8
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,-4,-17
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,5,0
AA,11298,14683,Dallas/Fort Worth International,San Antonio International,TX,TX,Dallas/Fort Worth,San Antonio,17,10
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,31,7
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,-1,-3
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,-3,-10
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,-3,-12
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,42,19
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,76,137
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,0,-9
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,-2,0
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,74,95
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,93,86
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,154,145
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,53,37
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,39,25
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,26,9
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,7,1
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,4,-3
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,81,81
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,-4,-19
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,3,-4
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,30,9
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,-5,-22
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,0,-7
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,-1,-21
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,42,29
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,10,-12
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,34,14
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,15,-4
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,13,3
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,98,80
AA,12266,11298,George Bush Intercontinental/Houston,Dallas/Fort Worth International,TX,TX,Houston,Dallas/Fort Worth,4,0
AA,13303,11298,Miami International,Dallas/Fort Worth International,FL,TX,Miami,Dallas/Fort Worth,-5,-24
AA,13303,11298,Miami International,Dallas/Fort Worth International,FL,TX,Miami,Dallas/Fort Worth,20,11
AA,11298,12339,Dallas/Fort Worth International,Indianapolis International,TX,IN,Dallas/Fort Worth,Indianapolis,10,-2
AA,11298,12339,Dallas/Fort Worth International,Indianapolis International,TX,IN,Dallas/Fort Worth,Indianapolis,59,60
AA,11298,12339,Dallas/Fort Worth International,Indianapolis International,TX,IN,Dallas/Fort Worth,Indianapolis,7,-4
AA,11298,12339,Dallas/Fort Worth International,Indianapolis International,TX,IN,Dallas/Fort Worth,Indianapolis,0,-11
AA,11298,12339,Dallas/Fort Worth International,Indianapolis International,TX,IN,Dallas/Fort Worth,Indianapolis,-1,-7
AA,11298,12339,Dallas/Fort Worth International,Indianapolis International,TX,IN,Dallas/Fort Worth,Indianapolis,-6,-15
